Date,Volume,Open,Close,High,Low
2021-11-02 04:00:00,25126292.0,386.8,389.05,389.54,386.75
2021-11-03 04:00:00,33668400.0,389.55,393.18,393.61,388.48
2021-11-04 04:00:00,40162813.0,394.48,398.22,399.2,393.92
2021-11-05 04:00:00,43186302.0,400.04,398.6,400.99,397.16
2021-11-08 05:00:00,29008620.0,398.57,398.06,399.62,397.4
2021-11-09 05:00:00,50470720.0,399.16,395.32,399.57,393.92
2021-11-10 05:00:00,54937346.0,392.47,389.51,395.36,387.53
2021-11-11 05:00:00,32242983.0,392.57,390.59,392.75,390.24
2021-11-12 05:00:00,34653964.0,391.77,394.7,395.25,390.13
2021-11-15 05:00:00,33694361.0,395.91,394.61,396.24,392.095
2021-11-16 05:00:00,27222940.0,393.86,397.42,397.93,393.66
2021-11-17 05:00:00,28542163.0,397.75,397.63,399.7196,396.64
2021-11-18 05:00:00,45706515.0,399.73,401.75,402.27,397.45
2021-11-19 05:00:00,45043771.0,403.43,403.99,405.3,402.58
2021-11-22 05:00:00,61619470.0,405.57,399.3,408.71,399.19
2021-11-23 05:00:00,69878785.0,398.11,397.48,400.23,392.92
