CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2020-11-01,1.4383,1.558,1.4266,1.5497,851989.58,1279143.701258
2020-11-02,1.5497,1.6463,1.5137,1.608,960664.24,1513803.241013
2020-11-03,1.6077,1.6432,1.4621,1.4738,867738.07,1329879.298246
2020-11-04,1.4729,1.484,1.4062,1.4118,983164.88,1417472.23241
2020-11-05,1.4123,1.4144,1.2733,1.3912,2560523.86,3469939.628607
2020-11-06,1.3895,1.4928,1.3,1.4007,1598492.56,2248173.921394
2020-11-07,1.403,1.9482,1.3946,1.9,3846546.9,6594074.177594
2020-11-08,1.907,2.4975,1.8276,2.0215,8862610.63,18925496.085891
2020-11-09,2.0265,2.2825,1.9608,2.1558,4800345.92,10113462.920695
2020-11-10,2.1515,2.1991,1.9456,2.0299,3050443.52,6301466.475163
2020-11-11,2.0384,2.3257,2.008,2.2661,2119423.36,4643502.147985
2020-11-12,2.2664,2.3,1.9673,2.0,1863686.19,3969960.469142
2020-11-13,2.0,2.06,1.825,1.9089,1522310.89,2966665.838018
2020-11-14,1.9089,2.0808,1.8997,2.0141,1595684.08,3182612.615469
2020-11-15,2.0222,2.0374,1.869,1.9182,1191847.42,2317159.52727
2020-11-16,1.9204,2.218,1.9133,2.0407,3348186.49,7009325.761049
2020-11-17,2.039,2.37,1.9858,2.2626,3192029.56,7162125.476854
2020-11-18,2.2672,2.33,2.125,2.1998,2311120.85,5142151.686803
2020-11-19,2.1952,2.2173,2.0001,2.1153,2054367.84,4318142.479431
2020-11-20,2.1122,2.1848,2.0136,2.085,1391861.95,2921103.665305
2020-11-21,2.0841,2.2387,2.0521,2.1033,1589414.51,3421570.60394
2020-11-22,2.0998,2.51,2.0351,2.3822,2963489.5,6792951.294501
2020-11-23,2.3824,2.4201,2.04,2.1514,2448127.25,5384096.526709
2020-11-24,2.1611,2.3635,2.112,2.2786,2094160.76,4728024.575351
2020-11-25,2.2786,2.4731,2.1338,2.2823,3534057.63,8098188.375138
2020-11-26,2.2792,2.49,2.1703,2.2661,3597681.61,8395020.403142
2020-11-27,2.2653,2.3101,1.7212,1.9111,6803274.72,13120752.286015
2020-11-28,1.912,2.04,1.7694,1.861,1802241.32,3400282.056161
2020-11-29,1.8644,1.94,1.8016,1.8868,1381390.77,2587763.391607
2020-11-30,1.8858,1.947,1.85,1.9153,862711.64,1640192.465796
2020-12-01,1.9184,2.0182,1.9034,1.9665,1094620.01,2153816.628444
2020-12-02,1.964,2.1404,1.9168,1.9738,2102911.64,4264962.987415
2020-12-03,1.97,2.2098,1.9333,2.1209,2203709.48,4622439.536542
2020-12-04,2.1205,2.2279,2.074,2.0967,3182362.33,6879026.850462
2020-12-05,2.0967,2.1123,1.836,1.8535,1424943.39,2831580.005419
2020-12-06,1.8501,1.983,1.82,1.9795,1087998.4,2064360.949696
2020-12-07,1.9795,1.9907,1.7956,1.8505,1125736.37,2103758.729584
2020-12-08,1.8535,1.899,1.8088,1.8272,962694.29,1782144.996015
2020-12-09,1.8301,1.8301,1.6211,1.6631,2295456.31,3950941.494331
2020-12-10,1.66,1.6777,1.5,1.6592,2093499.32,3356724.798495
2020-12-11,1.66,1.6664,1.5395,1.5683,1061425.89,1690563.374839
2020-12-12,1.5736,1.5774,1.4328,1.4389,1429080.75,2118546.038527
