Date,Volume,Open,Close,High,Low
2020-08-10 04:00:00,18848235.0,191.2,190.15,192.61,189.66
2020-08-11 04:00:00,45888228.0,183.57,179.94,183.98,179.43
2020-08-12 04:00:00,29014304.0,182.61,179.1,183.1,179.04
2020-08-13 04:00:00,18704236.0,181.56,183.33,184.7,181.36
2020-08-14 04:00:00,11878891.0,183.44,182.54,183.72,181.49
2020-08-17 04:00:00,15876394.0,184.69,186.5,187.01,184.66
2020-08-18 04:00:00,16439118.0,189.18,188.18,189.4,185.63
2020-08-19 04:00:00,24704345.0,187.21,182.24,187.46,181.71
2020-08-20 04:00:00,16830156.0,181.19,183.5,183.71,180.93
2020-08-21 04:00:00,12780711.0,182.14,182.03,182.81,180.47
2020-08-24 04:00:00,11695537.0,182.91,181.0,182.925,180.685
2020-08-25 04:00:00,10137488.0,181.06,181.22,181.25,179.731
2020-08-26 04:00:00,12636592.0,180.26,183.36,183.58,180.2
2020-08-27 04:00:00,16303729.0,185.0,181.24,185.17,179.37
2020-08-28 04:00:00,13287591.0,183.98,184.39,185.4,183.4046
2020-08-31 04:00:00,10355724.0,184.79,184.83,185.53,184.28
2020-09-01 04:00:00,10762325.0,186.99,185.05,186.99,184.33
2020-09-02 04:00:00,11628490.0,183.75,182.62,183.86,181.5
2020-09-03 04:00:00,12203147.0,182.3,181.14,182.82,180.49
2020-09-04 04:00:00,11653269.0,180.95,181.64,182.1,180.05
2020-09-08 04:00:00,13700587.0,179.5,181.29,182.27,179.02
2020-09-09 04:00:00,8504675.0,182.5,183.05,183.22,182.19
2020-09-10 04:00:00,9259303.0,184.23,182.46,184.68,182.28
2020-09-11 04:00:00,7718562.0,183.14,182.45,183.5499,182.005
2020-09-14 04:00:00,9774427.0,183.57,183.89,184.3,183.39
2020-09-15 04:00:00,7503988.0,184.46,183.45,184.67,182.92
2020-09-16 04:00:00,12700143.0,184.98,183.97,185.01,183.33
2020-09-17 04:00:00,8945082.0,181.92,182.96,183.09,181.48
2020-09-18 04:00:00,9882464.0,183.07,183.2,184.09,182.64
2020-09-21 04:00:00,17616392.0,179.84,179.52,180.29,176.75
2020-09-22 04:00:00,8048907.0,179.63,178.65,180.02,178.11
2020-09-23 04:00:00,18249033.0,176.98,174.79,177.26,174.1
2020-09-24 04:00:00,11885566.0,174.36,175.44,176.235,173.77
2020-09-25 04:00:00,6841447.0,174.41,174.94,175.3,173.89
2020-09-28 04:00:00,7203497.0,175.83,176.7,176.805,175.09
2020-09-29 04:00:00,8900211.0,177.19,178.19,178.33,176.95
2020-09-30 04:00:00,8426102.0,177.71,177.12,178.61,176.66
2020-10-01 04:00:00,10247998.0,178.71,178.7,179.5,178.0375
2020-10-02 04:00:00,7557877.0,178.69,178.54,179.29,178.16
2020-10-05 04:00:00,6981449.0,179.02,179.41,180.14,178.9
2020-10-06 04:00:00,8563082.0,180.16,177.3,180.37,177.0513
2020-10-07 04:00:00,6466347.0,177.09,177.22,177.42,176.43
2020-10-08 04:00:00,6640226.0,178.18,177.85,178.45,176.67
2020-10-09 04:00:00,13791854.0,180.13,181.08,181.17,179.93
2020-10-12 04:00:00,4916658.0,180.57,180.56,180.83,180.19
2020-10-13 04:00:00,8460778.0,178.5633,177.72,178.6,177.1
2020-10-14 04:00:00,8402555.0,179.09,178.27,179.59,178.27
2020-10-15 04:00:00,6813349.0,177.71,178.92,179.15,177.59
2020-10-16 04:00:00,7326404.0,179.22,178.3,179.32,178.13
2020-10-19 04:00:00,6134432.0,179.41,178.39,179.475,178.37
2020-10-20 04:00:00,7160716.0,178.54,179.25,179.67,178.08
2020-10-21 04:00:00,7610855.0,180.47,180.6,181.31,180.23
2020-10-22 04:00:00,8440800.0,178.8767,178.83,179.027,177.72
2020-10-23 04:00:00,5949568.0,179.09,178.64,179.2,177.76
2020-10-26 04:00:00,5138493.0,178.75,178.55,179.14,178.22
2020-10-27 04:00:00,5861059.0,178.71,179.02,179.43,178.51
2020-10-28 04:00:00,11852741.0,176.45,176.13,176.85,175.44
2020-10-29 04:00:00,8532450.0,175.02,175.4,176.14,174.83
2020-10-30 04:00:00,7290161.0,177.18,176.2,177.36,175.95
2020-11-02 05:00:00,6598275.0,177.4499,177.91,177.925,177.1301
2020-11-03 05:00:00,7633632.0,178.95,178.92,179.39,178.3
2020-11-04 05:00:00,11163338.0,178.93,178.82,179.19,177.66
2020-11-05 05:00:00,16151761.0,181.0,182.93,183.285,180.97
2020-11-06 05:00:00,10500226.0,183.4,183.19,183.53,182.19
2020-11-09 05:00:00,30085682.0,176.42,175.08,176.45,173.64
2020-11-10 05:00:00,11852303.0,176.75,175.66,176.91,175.66
2020-11-11 05:00:00,9077530.0,174.695,174.9,175.28,174.435
2020-11-12 05:00:00,7220592.0,176.04,175.96,176.765,175.84
2020-11-13 05:00:00,6551672.0,177.65,177.16,177.8,176.84
2020-11-16 05:00:00,8464035.0,177.23,177.15,177.91,176.87
2020-11-17 05:00:00,8282729.0,177.25,176.5,177.44,176.0903
2020-11-18 05:00:00,7455416.0,176.26,175.49,176.86,175.35
2020-11-19 05:00:00,7034175.0,174.3,175.16,175.22,174.17
2020-11-20 05:00:00,6461907.0,176.12,175.69,176.38,175.58
2020-11-23 05:00:00,15628342.0,175.1,172.23,175.24,171.78
2020-11-24 05:00:00,19786393.0,169.3,169.59,169.69,168.86
2020-11-25 05:00:00,10365412.0,169.975,169.51,170.52,169.24
2020-11-27 05:00:00,10524141.0,166.9,167.79,167.8298,166.78
2020-11-30 05:00:00,13420316.0,166.68,166.67,167.43,166.03
2020-12-01 05:00:00,13891385.0,169.76,170.18,170.48,169.3
2020-12-02 05:00:00,9222624.0,170.57,171.46,171.76,170.15
2020-12-03 05:00:00,10594568.0,172.64,172.81,172.85,171.08
2020-12-04 05:00:00,10216468.0,172.78,172.32,173.32,171.59
2020-12-07 05:00:00,10673263.0,172.56,174.89,175.29,172.51
2020-12-08 05:00:00,6426085.0,175.51,175.5,175.93,174.72
2020-12-09 05:00:00,10792300.0,173.92,172.5,174.0399,171.24
2020-12-10 05:00:00,6629701.0,172.9,172.17,173.58,171.7
2020-12-11 05:00:00,6124523.0,172.25,172.49,173.32,172.11
2020-12-14 05:00:00,7695625.0,171.91,171.54,172.52,170.91
2020-12-15 05:00:00,6908638.0,173.43,173.94,173.9799,173.055
2020-12-16 05:00:00,8252572.0,174.13,174.9,175.015,173.02
2020-12-17 05:00:00,9460965.0,177.15,176.74,177.87,176.575
2020-12-18 05:00:00,6836117.0,176.65,176.44,176.98,176.1
2020-12-21 05:00:00,8259286.0,176.29,175.88,176.94,175.76
2020-12-22 05:00:00,9476395.0,176.2,174.49,176.34,174.34
2020-12-23 05:00:00,6594181.0,175.1,175.65,176.21,175.06
2020-12-24 05:00:00,3727127.0,175.55,176.35,176.37,175.5145
2020-12-28 05:00:00,7874604.0,177.26,175.71,177.91,175.625
2020-12-29 05:00:00,6068621.0,176.25,176.35,176.97,175.57
2020-12-30 05:00:00,5951395.0,176.44,177.7,177.72,176.44
2020-12-31 05:00:00,7564287.0,178.07,178.36,178.4,177.32
2021-01-04 05:00:00,14507131.0,181.97,182.33,182.4,180.955
2021-01-05 05:00:00,12816726.0,182.87,182.87,183.21,181.8239
2021-01-06 05:00:00,18487783.0,181.49,179.9,181.58,178.24
2021-01-07 05:00:00,7113126.0,179.69,179.48,179.92,178.84
2021-01-08 05:00:00,24499844.0,176.83,173.34,176.9899,171.48
2021-01-11 05:00:00,8751931.0,172.14,173.0,173.68,172.03
2021-01-12 05:00:00,9986052.0,173.13,174.12,174.18,172.32
2021-01-13 05:00:00,14118715.0,173.68,173.37,174.46,173.05
2021-01-14 05:00:00,13532559.0,173.44,173.28,174.22,172.655
2021-01-15 05:00:00,16228144.0,172.8437,171.13,173.07,170.975
2021-01-19 05:00:00,7694445.0,172.71,172.58,172.85,171.92
2021-01-20 05:00:00,9519578.0,174.37,175.39,175.467,173.82
2021-01-21 05:00:00,7264914.0,175.11,175.28,175.51,174.51
2021-01-22 05:00:00,7352826.0,172.89,173.9,174.29,172.35
2021-01-25 05:00:00,6015099.0,174.8199,174.05,174.96,173.19
2021-01-26 05:00:00,4756145.0,173.98,173.62,174.26,173.4202
2021-01-27 05:00:00,9140407.0,172.93,172.52,173.52,171.66
2021-01-28 05:00:00,9194187.0,174.28,172.68,174.73,172.04
2021-01-29 05:00:00,11349577.0,174.87,172.61,175.1633,172.61
2021-02-01 05:00:00,9107022.0,175.02,174.23,175.26,174.06
2021-02-02 05:00:00,6995112.0,172.49,172.11,172.53,171.51
2021-02-03 05:00:00,4712886.0,172.36,171.85,172.5901,171.5
2021-02-04 05:00:00,13908897.0,168.29,168.15,168.395,167.34
2021-02-05 05:00:00,6608813.0,168.99,169.81,170.18,168.67
2021-02-08 05:00:00,6985238.0,171.9799,171.52,172.4,171.49
2021-02-09 05:00:00,5188174.0,172.57,172.08,173.03,171.75
2021-02-10 05:00:00,6172116.0,173.15,172.71,173.22,172.01
2021-02-11 05:00:00,6088914.0,172.7,171.21,172.871,170.71
2021-02-12 05:00:00,6064354.0,170.29,170.69,171.65,169.88
2021-02-16 05:00:00,14907401.0,168.14,168.24,170.065,167.73
2021-02-17 05:00:00,11543341.0,166.92,166.33,167.34,165.85
2021-02-18 05:00:00,7570099.0,166.98,166.32,167.3,165.73
2021-02-19 05:00:00,8342125.0,166.76,167.01,167.94,166.6
2021-02-22 05:00:00,10198846.0,168.54,169.51,169.89,168.3
2021-02-23 05:00:00,8687930.0,169.48,169.12,169.74,168.28
2021-02-24 05:00:00,8967277.0,167.65,169.0,169.14,167.15
2021-02-25 05:00:00,16218937.0,166.92,165.82,167.66,165.45
2021-02-26 05:00:00,23810366.0,165.0,161.81,165.1,160.95
2021-03-01 05:00:00,13992293.0,163.03,161.53,163.35,161.16
2021-03-02 05:00:00,11577737.0,161.93,162.41,162.925,161.22
2021-03-03 05:00:00,13137380.0,160.61,160.62,161.69,159.485
2021-03-04 05:00:00,13982483.0,160.6,159.04,161.455,158.43
2021-03-05 05:00:00,12226050.0,159.66,159.14,159.82,158.55
2021-03-08 05:00:00,12258267.0,158.58,157.49,158.74,157.1297
2021-03-09 05:00:00,10509024.0,160.75,160.84,161.2521,160.415
2021-03-10 05:00:00,8013355.0,161.06,161.66,161.78,160.66
2021-03-11 05:00:00,6807528.0,161.47,161.52,161.98,161.12
2021-03-12 05:00:00,8684745.0,159.54,161.49,161.69,159.35
2021-03-15 04:00:00,8161385.0,162.305,162.2,162.55,161.43
2021-03-16 04:00:00,7620096.0,162.36,162.35,163.2,161.81
2021-03-17 04:00:00,12656544.0,162.268,163.51,164.15,161.48
2021-03-18 04:00:00,8842756.0,161.15,162.56,162.82,161.11
2021-03-19 04:00:00,6917520.0,162.56,163.24,163.43,162.4299
2021-03-22 04:00:00,5279874.0,162.27,163.0,163.13,162.16
2021-03-23 04:00:00,6081869.0,162.45,161.81,162.49,161.592
2021-03-24 04:00:00,6222233.0,162.21,162.37,162.89,161.94
2021-03-25 04:00:00,8428717.0,163.0599,161.78,163.5799,161.32
2021-03-26 04:00:00,6193961.0,161.71,162.24,162.73,161.6499
2021-03-29 04:00:00,8269906.0,161.46,160.31,161.52,159.83
2021-03-30 04:00:00,8451027.0,157.94,157.57,158.2,157.55
2021-03-31 04:00:00,10574601.0,158.06,159.96,160.68,158.05
2021-04-01 04:00:00,7172124.0,161.56,161.98,162.11,161.28
2021-04-05 04:00:00,6224947.0,161.52,161.92,162.4047,161.36
2021-04-06 04:00:00,6844638.0,162.79,163.22,163.53,162.75
2021-04-07 04:00:00,5473011.0,162.82,162.76,163.31,162.5
2021-04-08 04:00:00,6388619.0,164.1679,164.51,164.77,164.14
2021-04-09 04:00:00,6729739.0,162.75,163.27,163.66,162.48
2021-04-12 04:00:00,4723153.0,162.73,162.28,162.8,161.81
2021-04-13 04:00:00,7039165.0,163.18,163.43,163.85,163.03
2021-04-14 04:00:00,6355734.0,162.77,162.72,163.05,162.3
2021-04-15 04:00:00,8254716.0,164.07,165.35,165.79,164.03
2021-04-16 04:00:00,10122460.0,166.24,166.35,166.811,165.94
2021-04-19 04:00:00,5836595.0,165.91,165.89,166.44,165.72
2021-04-20 04:00:00,6526589.0,165.65,166.48,166.81,165.62
2021-04-21 04:00:00,8432265.0,167.18,168.13,168.39,167.15
2021-04-22 04:00:00,7753234.0,167.11,167.04,167.53,166.4901
2021-04-23 04:00:00,7137705.0,167.37,166.4,167.53,165.78
2021-04-26 04:00:00,4845027.0,166.63,166.84,166.865,166.05
2021-04-27 04:00:00,5394429.0,166.92,166.42,167.15,166.28
2021-04-28 04:00:00,6964131.0,165.75,166.91,166.96,165.49
2021-04-29 04:00:00,9142397.0,165.58,166.22,166.26,164.47
2021-04-30 04:00:00,6271849.0,165.86,165.66,166.0,165.24
2021-05-03 04:00:00,9055836.0,167.61,167.81,168.43,167.41
2021-05-04 04:00:00,10304728.0,167.69,166.58,168.55,165.5
2021-05-05 04:00:00,5979434.0,166.63,167.27,167.31,166.61
2021-05-06 04:00:00,13628154.0,167.95,170.06,170.29,167.92
2021-05-07 04:00:00,14705357.0,171.53,171.59,172.5501,171.0
2021-05-10 04:00:00,8380660.0,172.74,172.11,172.84,171.78
2021-05-11 04:00:00,8470360.0,170.5582,172.14,172.17,170.27
2021-05-12 04:00:00,12730013.0,171.4321,170.43,171.835,170.345
2021-05-13 04:00:00,8052481.0,170.35,171.13,171.27,170.225
2021-05-14 04:00:00,9750530.0,172.05,172.69,172.7,171.82
2021-05-17 04:00:00,12017728.0,173.3,174.7,175.0,173.28
2021-05-18 04:00:00,7377072.0,175.18,175.04,175.21,174.46
2021-05-19 04:00:00,20803476.0,175.14,175.16,177.0,174.345
2021-05-20 04:00:00,9875965.0,175.32,175.96,176.46,175.11
2021-05-21 04:00:00,7730525.0,176.58,176.04,176.8602,175.145
2021-05-24 04:00:00,5612849.0,176.15,176.35,176.59,175.87
2021-05-25 04:00:00,9029706.0,176.15,177.95,177.95,176.04
2021-05-26 04:00:00,8563837.0,178.368,177.64,178.61,177.04
2021-05-27 04:00:00,8026274.0,177.39,177.71,177.82,176.81
2021-05-28 04:00:00,10019082.0,177.46,178.38,178.43,177.2411
2021-06-01 04:00:00,9250810.0,178.76,177.9,178.85,177.19
2021-06-02 04:00:00,6662355.0,178.34,178.77,178.78,177.97
2021-06-03 04:00:00,10240422.0,175.83,175.27,175.83,174.66
2021-06-04 04:00:00,8201213.0,176.65,177.16,177.57,176.61
2021-06-07 04:00:00,7407724.0,176.96,177.87,177.9,176.63
2021-06-08 04:00:00,5949525.0,177.23,177.32,177.54,176.37
2021-06-09 04:00:00,6381237.0,177.38,176.98,177.8,176.78
2021-06-10 04:00:00,9939599.0,176.7,177.74,177.85,176.48
2021-06-11 04:00:00,7863793.0,176.33,175.74,176.57,175.48
2021-06-14 04:00:00,7818706.0,173.16,174.71,175.06,172.95
2021-06-15 04:00:00,7617517.0,174.78,174.05,174.915,173.34
2021-06-16 04:00:00,16962690.0,173.91,171.11,174.465,171.03
2021-06-17 04:00:00,27090067.0,167.02,165.85,167.615,165.44
2021-06-18 04:00:00,15426566.0,166.14,164.93,166.72,164.87
2021-06-21 04:00:00,8435584.0,166.52,166.95,167.2218,166.0
2021-06-22 04:00:00,7274195.0,166.35,166.25,166.915,166.01
2021-06-23 04:00:00,8512348.0,166.97,166.14,168.03,165.97
2021-06-24 04:00:00,6956400.0,167.0,166.04,167.23,166.01
2021-06-25 04:00:00,7524418.0,167.45,166.59,167.525,166.29
2021-06-28 04:00:00,6549215.0,166.68,166.58,166.91,166.3575
2021-06-29 04:00:00,7514799.0,164.34,164.83,165.2782,164.01
2021-06-30 04:00:00,7897028.0,164.57,165.63,166.1,164.29
2021-07-01 04:00:00,7490655.0,166.65,166.2,166.88,165.5
2021-07-02 04:00:00,7914588.0,167.35,167.29,167.715,166.4
2021-07-06 04:00:00,7956614.0,169.27,168.12,169.65,167.54
2021-07-07 04:00:00,7139585.0,168.72,168.76,169.23,168.19
2021-07-08 04:00:00,7288627.0,169.82,168.65,169.855,167.91
2021-07-09 04:00:00,5008677.0,168.84,169.21,169.62,168.66
2021-07-12 04:00:00,7348560.0,168.7,169.0,169.16,167.64
2021-07-13 04:00:00,7063287.0,169.51,169.22,169.9,168.93
2021-07-14 04:00:00,8949049.0,170.91,171.04,171.04,170.28
2021-07-15 04:00:00,6568289.0,170.89,171.07,171.3,170.34
2021-07-16 04:00:00,9493608.0,170.65,169.41,170.95,169.28
2021-07-19 04:00:00,6758589.0,169.51,169.61,169.91,168.89
2021-07-20 04:00:00,6575861.0,170.51,169.39,170.8,168.92
2021-07-21 04:00:00,4665940.0,168.33,168.76,169.0,168.14
2021-07-22 04:00:00,4819467.0,168.49,169.09,169.191,168.06
2021-07-23 04:00:00,5854477.0,168.5,168.56,168.88,167.95
2021-07-26 04:00:00,5261258.0,168.58,168.16,168.86,168.08
2021-07-27 04:00:00,6345133.0,168.73,168.44,168.905,167.93
2021-07-28 04:00:00,7932496.0,168.26,169.29,169.38,167.72
2021-07-29 04:00:00,8119591.0,170.7,171.17,171.52,170.67
2021-07-30 04:00:00,7391706.0,170.72,169.82,170.99,169.38
2021-08-02 04:00:00,10713240.0,169.3,169.61,170.245,169.1
2021-08-03 04:00:00,5402340.0,169.42,169.49,169.83,169.21
2021-08-04 04:00:00,9796349.0,171.28,169.53,171.4,168.99
2021-08-05 04:00:00,7893245.0,169.37,168.86,169.4371,168.203
2021-08-06 04:00:00,13547643.0,165.84,164.64,165.93,164.55
2021-08-09 04:00:00,11546973.0,163.01,161.72,163.295,161.26
2021-08-10 04:00:00,6840516.0,161.39,161.77,162.11,160.68
2021-08-11 04:00:00,7382417.0,163.15,164.0,164.17,162.68
2021-08-12 04:00:00,5222080.0,163.65,164.04,164.1,162.9335
2021-08-13 04:00:00,7466887.0,165.02,166.39,166.46,164.89
2021-08-16 04:00:00,7781796.0,166.73,167.22,167.39,166.59
2021-08-17 04:00:00,7106992.0,167.29,166.97,167.73,166.56
2021-08-18 04:00:00,7697931.0,167.24,167.1,167.51,166.26
2021-08-19 04:00:00,6934268.0,167.24,166.61,167.29,166.16
2021-08-20 04:00:00,7154348.0,166.8,166.7,167.14,166.36
2021-08-23 04:00:00,8190548.0,168.82,168.73,168.91,167.96
2021-08-24 04:00:00,4519173.0,169.04,168.65,169.27,168.52
2021-08-25 04:00:00,5588751.0,167.88,167.48,167.92,166.74
2021-08-26 04:00:00,4371866.0,167.21,167.67,168.21,166.83
2021-08-27 04:00:00,10036431.0,167.58,170.19,170.19,166.87
2021-08-30 04:00:00,3768628.0,169.66,169.35,169.835,169.09
2021-08-31 04:00:00,6336002.0,169.23,169.69,169.92,168.75
2021-09-01 04:00:00,4732066.0,169.94,169.7,170.0,169.16
2021-09-02 04:00:00,4601128.0,169.5,169.25,169.63,168.82
2021-09-03 04:00:00,8326646.0,170.59,171.06,171.55,170.15
2021-09-07 04:00:00,10061902.0,169.56,167.71,169.78,167.63
2021-09-08 04:00:00,6575990.0,168.02,167.29,168.08,166.7
2021-09-09 04:00:00,6641424.0,168.17,168.03,168.28,166.83
2021-09-10 04:00:00,7426272.0,167.81,167.18,168.08,167.145
2021-09-13 04:00:00,5519415.0,167.45,167.74,168.22,167.395
2021-09-14 04:00:00,7944773.0,168.22,168.82,169.16,167.48
2021-09-15 04:00:00,5645603.0,168.1332,167.83,168.36,167.45
2021-09-16 04:00:00,11780399.0,164.38,164.03,164.44,163.233
2021-09-17 04:00:00,8369679.0,163.86,163.77,164.32,163.4
2021-09-20 04:00:00,7566577.0,164.29,164.94,165.28,164.07
2021-09-21 04:00:00,7181458.0,165.81,166.04,166.63,165.49
2021-09-22 04:00:00,9777794.0,165.89,165.42,167.15,165.03
2021-09-23 04:00:00,8451899.0,164.1,163.51,164.2,163.27
2021-09-24 04:00:00,6687521.0,163.0,163.3,164.0,162.74
2021-09-27 04:00:00,4942989.0,163.85,163.64,164.3608,163.51
2021-09-28 04:00:00,9282755.0,162.73,162.05,162.82,161.73
2021-09-29 04:00:00,8160656.0,162.35,161.32,162.74,160.97
2021-09-30 04:00:00,10612445.0,162.66,164.22,164.95,162.34
2021-10-01 04:00:00,6654686.0,164.27,164.59,164.96,163.885
2021-10-04 04:00:00,7651658.0,163.69,165.36,165.54,163.47
2021-10-05 04:00:00,5612283.0,163.94,164.59,164.85,163.49
2021-10-06 04:00:00,5402156.0,164.23,165.03,165.06,164.1531
2021-10-07 04:00:00,4791505.0,164.02,164.16,164.8507,163.96
2021-10-08 04:00:00,8624521.0,166.32,164.23,166.42,164.135
2021-10-11 04:00:00,3820087.0,164.04,163.92,164.58,163.91
2021-10-12 04:00:00,5453049.0,164.5701,164.66,165.44,164.31
2021-10-13 04:00:00,11118291.0,165.28,167.59,167.92,165.28
2021-10-14 04:00:00,5076047.0,168.19,168.0,168.22,167.71
2021-10-15 04:00:00,8699223.0,165.39,165.33,166.09,165.1
2021-10-18 04:00:00,4029594.0,165.42,164.92,165.59,164.81
2021-10-19 04:00:00,6588473.0,166.5,165.45,166.5,165.2001
2021-10-20 04:00:00,5022036.0,166.21,166.9,167.11,165.9258
2021-10-21 04:00:00,4412389.0,166.7,166.75,166.94,166.24
2021-10-22 04:00:00,10703927.0,168.67,167.77,169.54,166.67
2021-10-25 04:00:00,4881346.0,168.66,168.93,169.21,168.53
2021-10-26 04:00:00,6658890.0,167.88,167.68,167.91,166.63
2021-10-27 04:00:00,5623080.0,167.73,168.12,168.2,166.86
2021-10-28 04:00:00,7000717.0,168.98,168.08,169.25,167.53
2021-10-29 04:00:00,7531872.0,166.29,166.65,166.73,165.64
2021-11-01 04:00:00,4975560.0,167.38,167.52,167.84,166.91
2021-11-02 04:00:00,3760736.0,167.43,167.16,167.63,166.963
2021-11-03 04:00:00,9040208.0,165.32,165.77,165.95,164.38
2021-11-04 04:00:00,6656097.0,167.51,167.65,168.14,167.37
2021-11-05 04:00:00,9368948.0,168.42,169.84,169.94,167.85
2021-11-08 05:00:00,4966135.0,170.43,170.45,170.7,170.06
2021-11-09 05:00:00,5781180.0,170.73,171.29,171.31,170.12
2021-11-10 05:00:00,11461770.0,173.65,173.15,174.65,172.11
2021-11-11 05:00:00,5959640.0,173.98,174.12,174.27,173.74
2021-11-12 05:00:00,7894848.0,173.51,174.45,174.67,173.4
2021-11-15 05:00:00,5630808.0,174.1,174.18,174.59,173.69
2021-11-16 05:00:00,8667323.0,173.97,172.92,174.48,172.86
2021-11-17 05:00:00,6523061.0,174.24,174.5,174.605,173.89
2021-11-18 05:00:00,6253445.0,173.96,173.94,174.36,173.53
2021-11-19 05:00:00,8787253.0,173.69,172.61,174.1,172.235
2021-11-22 05:00:00,13100511.0,169.9,168.74,170.44,168.42
2021-11-23 05:00:00,8053370.0,167.28,167.28,167.6,166.53
2021-11-24 05:00:00,5359457.0,166.5825,167.12,167.44,166.32
2021-11-26 05:00:00,9605192.0,168.6,166.85,168.64,166.37
2021-11-29 05:00:00,7394940.0,166.84,166.62,167.255,166.38
2021-11-30 05:00:00,12925270.0,167.77,165.5,169.01,165.37
